26/01/2013	Messor bouvieri	Brisingr	Madrid, Ensanche de Vallecas	Primer día soleado tras varios días frios y cubiertos. Zona de descampados arenosos con hierbas bajas y pequeños matorrales. Hormiguero con 8 o 10 reinas aladas y multitud majors y cabezones.
11/07/2012	Tetramorium sp.	alberto_enfermero	Béjar, Salamanca	tras cuatro gotas de una tormenta de verano. parece que lo estaban esperando
09/07/2012	Camponotus aethiops	ixdeenero	Guadalajara	varias reinas agotadas y débiles en diferentes puntos. el vuelo ha debido suceder ayer o anteayer por la tarde
09/07/2012	Pheidole pallidula	Dewey	San Esteban de Gormaz (Soria)	Sobre las 10 de la noche en mi jardin. Vi unas 20 reinas aunque habria mas entre la hierba.
09/07/2012	Tetramorium sp.	alberto_enfermero	Béjar, Salamanca	subiendo a hierbas al atardecer. tiempo seco, sin nubes ni cambios de presión.
07/07/2012	Cataglyphis ibericus	Sergi	Cercanía de un rio seco.	Sin alas, con mucho calor y sobre las 20:15-20:30
05/07/2012	Formica dusmeti	ixdeenero	Sierra de Guadarrama	reinas de estas especies y otras por doquier. salida del taxomara
05/07/2012	Formica cunicularia	ixdeenero	Sierra de Guadarrama	reinas de estas especies y otras por doquier. salida del taxomara
05/07/2012	Formica subrufa	ixdeenero	Sierra de Guadarrama	reinas de estas especies y otras por doquier. salida del taxomara
05/07/2012	Formica fusca	ixdeenero	Sierra de Guadarrama	reinas de estas especies y otras por doquier. salida del taxomara
05/07/2012	Cataglyphis ibericus	Sergi	Sierra de Guadarrama	Mucho sol y entre las 3 y 4 de la tarde.
04/07/2012	Lasius niger	Karcher	Leon	Encontradas reinas de lasius niger en el centro comercial Espacio Leon, estaba llenito el suelo.
04/07/2012	Lasius sp.	ADAM	Irun	Capturada reina sin alas sobre las 21:00
03/07/2012	Lasius sp.	ADAM	Irun	Capturada reina alada en el suelo,avistamiento de otra reina y macho sobre las 14:00,dia soleado y caluroso
03/07/2012	Lasius sp.	ixdeenero	Guadalajara	El vuelo debió ocurrir el día 2 por la tarde. Una reina llevada por aphaenogaster como merienda de sus larvas. Dudo entre Lasius grandis y Lasius emarginatus.
02/07/2012	Camponotus cruentatus	mendelius	Escorial , Madrid	Hacia las 8 de la noche, día soleado.
02/07/2012	Camponotus aethiops	mendelius	Escorial , Madrid	Hacia las 8 de la noche, día soleado.
02/07/2012	Lasius sp.	mendelius	Escorial , Madrid	Hacia las 8 de la noche, día soleado.
02/07/2012	Tetramorium sp.	mendelius	Escorial , Madrid	Hacia las 8 de la noche, día soleado.
02/07/2012	Lasius grandis	Pitin	Teruel	a las 19:00
02/07/2012	Aphaenogaster sp.	Pitin	Teruel	A las 19:00.  Aún por confirmar, esperare a que nazcan las primeras nurses.
01/07/2012	Formica sp.	Karcher	Leon	Encontradas 5 reinas de Formica sanguinea creo que es. Encontradas al lado del Centro Comercial nuevo y en el parque de los Reyes
01/07/2012	Formica rufibarbis	mendelius	Escorial , Madrid	Día no muy cálido y algo ventoso, sobre las 12 del mediodía. Una reina sola.
29/06/2012	Pheidole pallidula	Elias Amorós	La Marina, Elx	Muchas reinas y machos bajo una farola en la casa de mi vecino(en medio del campo, sin otras luces).
29/06/2012	Temnothorax sp.	Elias Amorós	La Marina, Elx	Muchas reinas y machos bajo una farola en la casa de mi vecino(en medio del campo, sin otras luces).
29/06/2012	Camponotus truncatus	Elias Amorós	La Marina, Elx	Muchas reinas y machos bajo una farola en la casa de mi vecino(en medio del campo, sin otras luces).
27/06/2012	Lasius niger	Karcher	Leon	Vuelos masivos de Lasius Niger en Leon, encontrados en el parque de los Reyes despues de haber tormenta.
27/06/2012	Lasius niger	MadGator	Cacicedo de Camargo (Cantabria)	Primer vuelo masivo de Lasius niger, a las 3pm mucho calor, bochorno y humedad.
26/06/2012	Cataglyphis ibericus	ixdeenero	Guadalajara	Bajo un sol de justicia, con 39º y nada de viento. No ha sido muy masivo pero sí importante.
26/06/2012	Camponotus cruentatus	EagleScreen	Ávila (Poza del tudón, Gavilanes)	A las 20:45 varias reinas fecundadas de cruentatus, las Pheidole se preparaban para levantar el vuelo.
26/06/2012	Pheidole pallidula	EagleScreen	Ávila (Poza del tudón, Gavilanes)	A las 20:45 varias reinas fecundadas de cruentatus, las Pheidole se preparaban para levantar el vuelo.
26/06/2012	Cataglyphis sp.	EagleScreen	Ávila (Poza del tudón, Gavilanes)	Avisto una reina fecundada correteando por el suelo a las 20:45. No sé si es ibericus o hispanicus.
25/06/2012	Pheidole pallidula	EagleScreen	Madrid (Moncloa)	Eran escasas, pero se podía encontrar alguna reina fecundada en la noche.
25/06/2012	Lasius sp.	EagleScreen	Madrid (Moncloa)	Eran escasas, pero se podía encontrar alguna reina fecundada en la noche.
25/06/2012	Lasius sp.	Pitin	Benidorm	A las 23:30
24/06/2012	Lasius sp.	ixdeenero	Guadalajara	Han empezado a volar hacia las 21:00. Mucho calor, nada de viento. Aphaenogaster aprovechando la situación y cazando reinas.
24/06/2012	Lasius niger	luismarcos	Zona de Fuente Cisneros, Alcorcón (Madrid)	Día de mucho calor, vuelo masivo sobre las 19h. He capturado 2 reinas ya sin alas.
24/06/2012	Camponotus cruentatus	EagleScreen	Madrid (Moncloa)	En las primeras horas de la noche se encontraban reinas fecundadas, las cruentatus eran abundantes, las demás escasas pero alguna se podía ver. Primer día de una ola de calor.
24/06/2012	Camponotus aethiops	EagleScreen	Madrid (Moncloa)	En las primeras horas de la noche se encontraban reinas fecundadas, las cruentatus eran abundantes, las demás escasas pero alguna se podía ver. Primer día de una ola de calor.
23/06/2012	Lasius sp.	kemish	coacalco, estado de mexico	bastantes machos alados descansando en mi terraza despues de la lluvia (especie no confirmada completamente)
23/06/2012	Lasius sp.	Guillermo22	Vinaróz (Castellón)	Sobretodo volaron las Lasius, de las otras especies alguna reina y algun macho pero casi nada, vuelo masivo de Lasius en los alrededores de una piscina.
23/06/2012	Pheidole pallidula	Guillermo22	Vinaróz (Castellón)	Sobretodo volaron las Lasius, de las otras especies alguna reina y algun macho pero casi nada, vuelo masivo de Lasius en los alrededores de una piscina.
23/06/2012	Plagiolepis pygmaea	Guillermo22	Vinaróz (Castellón)	Sobretodo volaron las Lasius, de las otras especies alguna reina y algun macho pero casi nada, vuelo masivo de Lasius en los alrededores de una piscina.
23/06/2012	Lasius sp.	cesarcalvo	el escorial	sobre las 12:00 pm montones de reinas todas sin alas
23/06/2012	Camponotus cruentatus	cesarcalvo	el escorial	sobre las 12:00 pm montones de reinas todas sin alas
23/06/2012	Lasius sp.	juan95	playa las redes, vistahermosa(Puerto de Santa Maria)	un monton de alados por toda la playa
23/06/2012	Camponotus cruentatus	mendelius	Escorial , Madrid	Dia caluroso, por la tarde.
23/06/2012	Camponotus aethiops	mendelius	Escorial , Madrid	Dia caluroso, por la tarde.
23/06/2012	Pheidole pallidula	mendelius	Escorial , Madrid	Dia caluroso, por la tarde.
23/06/2012	Lasius sp.	mendelius	Escorial , Madrid	Dia caluroso, por la tarde.
22/06/2012	Camponotus truncatus	Nilo	Cerdanyola del Vallès	0:00 h Dia (y noche) especialmente caluroso
22/06/2012	Lasius sp.	Atriplex	Cadrete (Zaragoza)	Vuelo masivo, temperaturas muy altas después de dos días de intensas lluvias
21/06/2012	Pheidole pallidula	Elias Amorós	La Marina, Elx	Vuelos de Pheidole pallidula alrdededor de las 21:00
21/06/2012	Lasius niger	skybird	Barcelona Pubillas cases	sobre las 23.30 una ligera brisa y mucho calor e visto una reina a volar y pille 5 ya desaladas.
21/06/2012	Lasius sp.	carlitus	Valencia	42 Grados, vuelo super masivo al atardecer, a 34 grados, dia de absoluto record de temperaturas.
20/06/2012	Formica rufibarbis	ixdeenero	Boadilla del Monte, Madrid	una reina solitaria en un parque. 30 grados, algo de viento
19/06/2012	Formica sp.	Manu3Cantos	Tres Cantos	Ayer 18, a lo largo de la tarde, con un bochorno espantoso, sobre todo machos comenzando a tomar posiciones. Probablemente hoy tengamos vuelo de reinas tras las lluvias de anoche.
19/06/2012	Tetramorium sp.	Manu3Cantos	Tres Cantos	Ayer 18, a lo largo de la tarde, con un bochorno espantoso, sobre todo machos comenzando a tomar posiciones. Probablemente hoy tengamos vuelo de reinas tras las lluvias de anoche.
19/06/2012	Lasius sp.	Manu3Cantos	Tres Cantos	Ayer 18, a lo largo de la tarde, con un bochorno espantoso, sobre todo machos comenzando a tomar posiciones. Probablemente hoy tengamos vuelo de reinas tras las lluvias de anoche.
19/06/2012	Tapinoma sp.	Pitin	Teruel	Dia con lluvia, vuelo tras la lluvia. A las 12:30
19/06/2012	Lasius sp.	nachofs	Madrid capital	Bien entrada la madrugada capturo 3 reinas de Lasius sp. Lluvia reciente, 27ºC
18/06/2012	Cataglyphis sp.	Manu3Cantos	Tres Cantos	Durante los últimos 3 días, machos y hembras correteando por el suelo en las horas de maximo calor. Fuerte viento que no las incita a volar.
18/06/2012	Tetramorium sp.	ixdeenero	Guadalajara	vuelos masivos interrumpidos por un chaparrón.
18/06/2012	Tetramorium semilaeve	ixdeenero	Guadalajara	vuelos masivos interrumpidos por un chaparrón.
18/06/2012	Pheidole pallidula	ixdeenero	Guadalajara	vuelos masivos interrumpidos por un chaparrón.
18/06/2012	Lasius niger	ixdeenero	Guadalajara	vuelos masivos interrumpidos por un chaparrón.
18/06/2012	Tetramorium semilaeve	EagleScreen	Madrid (Hortaleza)	Abundantes reinas fecundadas al pie de las farolas por la noche, día de bochorno que acabó con leves lluvias, durante la noche a veces caían 4 gotas de lluvia.
18/06/2012	Camponotus aethiops	EagleScreen	Madrid (Hortaleza)	Una sola reina fecundada avistada a las 20:30. Día caluroso de bochorno, poco tiempo después caían lluvias moderadas.
18/06/2012	Camponotus cruentatus	EagleScreen	Madrid (Hortaleza)	Un par de reinas fecundadas avistadas, una a las 20:40 y otra a las 3:00am (ya del 19). Día de bochorno que terminó con varias lluvias moderadas.
18/06/2012	Lasius sp.	EagleScreen	Madrid (Hortaleza)	A las 20:30 el cielo estaba inundado de hembras y machos copulando, y se empezaban a ver las primeras reinas fecundadas, que  pudieron encontrarse durante el resto de la noche.
18/06/2012	Camponotus cruentatus	EagleScreen	Madrid (Moncloa)	Avisto algunas reinas fecundadas por el suelo, se ve que se produjeron vuelos escasos. Día de bochorno que acabó con lluvias moderadas.
18/06/2012	Formica rufibarbis	Nilo	UAB. Facultad de Ciencias	15 h
17/06/2012	Lasius niger	cesarcalvo	el escorial	alada solitaria
17/06/2012	Cataglyphis sp.	cesarcalvo	el escorial	montones de alados saliendo del hormiguero
17/06/2012	Formica sp.	cesarcalvo	el escorial	copulando con macho,los coji y siguieron
17/06/2012	Cataglyphis ibericus	ixdeenero	Guadalajara (pinar del Clavín)	Entre las 6 y 7 de la tarde. Más de 30º, viento racheado aunque débil. Muchísimas reinas por el suelo. A pesar de usar aspirador sólo pillo 3.
17/06/2012	Pheidole pallidula	Amador u.	Talavera de la Reina(Toledo)	A las 20:50,29º,viento suave. En dos hormigueros diferentes,muchos alados en la entrada e intentando levantar vuelo.Capturo 6 reinas.
16/06/2012	Lasius sp.	EagleScreen	Madrid (Hortaleza)	A las 5:00, varios machos al pie de las farolas revelaban que se habían producido los vuelos nupciales.
16/06/2012	Pheidole pallidula	LordFinder	Bollullos de la Mitación, Sevilla	Vuelos masivos de machos y reinas desde las 22:00. Están en la cocina y el salón. Aparentemente ninguna reina fecundada; todas aladas. Temperatura de unos 25 ºC y brisa suave y fresca.
16/06/2012	Cataglyphis piliscapus	Nilo	L'alt Empordà (Girona)	12 h a pleno sol,  tierra húmeda. Muchos machos alrededor del nido durante todo el día. Hembras desde las 10 h hasta las 15h
15/06/2012	Cataglyphis ibericus	ixdeenero	Guadalajara	A las 3 de la tarde ya estaban por todas partes. Más de 30º, viento racheado. Demasiado rápidas sólo cojo 2 reinas. He visto más reinas que machos
14/06/2012	Lasius sp.	ixdeenero	Guadalajara y Boadilla del Monte (Madrid)	Temperatura entre 28 y 30º, viento flojo racheado. Desde por la mañana están volando a ratos. He cogido una reina de lasius y otra de formica
14/06/2012	Formica rufibarbis	ixdeenero	Guadalajara y Boadilla del Monte (Madrid)	Temperatura entre 28 y 30º, viento flojo racheado. Desde por la mañana están volando a ratos. He cogido una reina de lasius y otra de formica
14/06/2012	Tapinoma nigerrimum	ixdeenero	Guadalajara y Boadilla del Monte (Madrid)	Temperatura entre 28 y 30º, viento flojo racheado. Desde por la mañana están volando a ratos. He cogido una reina de lasius y otra de formica
14/06/2012	Cataglyphis ibericus	Elias Amorós	La Marina, Elx	Una reina y varios machos corriendo a las 12:00.
13/06/2012	Lasius sp.	EagleScreen	Madrid (Hortaleza)	Algunas reinas fecundadas por el suelo hacia las 23:00. Hace tiempo que no llueve. Día caluroso pero no demasiado.
11/06/2012	Cataglyphis ibericus	Elias Amorós	La Marina, Elx	Una reina solitaria en mi casa a las 17:00 + o -.
10/06/2012	Cataglyphis sp.	cesarcalvo	el escorial	sobre las 4 empezaron a salir princesas del hormiguero
10/06/2012	Tetramorium semilaeve	cesarcalvo	el escorial	reinas por doquier pero todas con alas
10/06/2012	Tetramorium caespitum	carlitus	Valencia	Una reina desalada por los parques de Blasco Ibañez
10/06/2012	Pheidole pallidula	Elias Amorós	La Marina, Elx	Vuelos masivos entre las 20:00 y las 21:15 y una reina solitaria de Cataglyphis.
10/06/2012	Tetramorium sp.	Elias Amorós	La Marina, Elx	Vuelos masivos entre las 20:00 y las 21:15 y una reina solitaria de Cataglyphis.
10/06/2012	Pheidole pallidula	LordFinder	Bollullos de la Mitación, Sevilla	7 reinas en la cocina y 2 el salón. Temperatura en torno a los 25 ºC y viento. A las 4:00 de la madrugada y sobre las 13:00 del día siguiente.
09/06/2012	Pheidole sp.	skybird	Barcelona sants estacion	una reina desalada a las 9 de la manaña buscando donde hacer su nido.
07/06/2012	Pheidole pallidula	Elias Amorós	La Marina, Elx	Muchos vuelos de Pheidole y unos pocos de Tetramorium sp.
07/06/2012	Tetramorium sp.	Elias Amorós	La Marina, Elx	Muchos vuelos de Pheidole y unos pocos de Tetramorium sp.
07/06/2012	Pheidole sp.	skybird	Barcelona Pubillas cases	10 de la noche brisa suave muchos machos de Pheidolle sp. reinas ningunas sólo e visto una en el hormiguero.
06/06/2012	Formica sp.	EagleScreen	Madrid (Hortaleza)	Una reina alada a las 11:45 que intentaba levantar el vuelo. Día caluroso y soleado pero con algunas formaciones nubosas. Intermitentes ráfagas de viento.
04/06/2012	Tapinoma sp.	skybird	Barcelona- can serra	machos por todo el lado pero reinas no e visto ninguna. entre las 9 e las 11 de la manaña
04/06/2012	Lasius niger	Lupa	Alicante capital	Bastantes reinas por el suelo ya sin alas buscando un nuevo hogar.
04/06/2012	Desconocida	Violeta Quiroz	Metepec, Mexico	Machos sak
04/06/2012	Desconocida	Violeta Quiroz	Metepec, Mexico	Machos y hembras saliendo del hdormiguero
03/06/2012	Formica rufibarbis	ixdeenero	Guadalajara	una reina sin alas buscando dónde esconderse.
03/06/2012	Tapinoma sp.	talaverano	Talavera de la Reina	Un macho alado y 2 reinas sin alas,encontrados a las 9 de la mañana.Anoche de madrugada llovió.
03/06/2012	Tapinoma nigerrimum	SergioLR	Pedralba, Valencia	Un monton de reinas sin las alas, el dia anterior cayo una tormenta con granizo.
01/06/2012	Tetramorium sp.	ixdeenero	Guadalajara	Vuelo masivo. Cientos de machos y hembras comienzan a volar a las 20:45. Bochorno, 33ºC. Sin viento. No sigo el vuelo, lástima.
01/06/2012	Lasius grandis	alihormiga	Alicante	Muchos alados, sin reinas
01/06/2012	Pheidole pallidula	alihormiga	Alicante	Muchos alados, sin reinas
01/06/2012	Tetramorium sp.	xoxuax	Castellón de la Plana	Muchos alados en la boca del hormiguero junto a muchas hormigas alborotadas.Alados machos y ninguna reina
01/06/2012	Plagiolepis sp.	Elias Amorós	La Marina, Elx	Varias reinas ya sin alas a las 11:10.
01/06/2012	Messor sp.	talaverano	Talavera de la Reina	2 reinas encontradas despues de lluvias en un parque sobre las 21:00.
01/06/2012	Plagiolepis sp.	srenau	El cuarto de baño de mi casa (Barcelona)	Más de una veintena de reinas aladas en dos semanas, con la humedad despues de la ducha.
31/05/2012	Tetramorium sp.	skybird	pubillas cases  barcelona	9.00 una reina solitaria en la acera
31/05/2012	Plagiolepis sp.	skybird	barcelona pubillas cases	4 reinas por el suelo e una más lejos de ese local. seria las 11 de la manaña. mucho calor sin vento
31/05/2012	Hypoponera punctatissima	Nilo	Biblioteca Facultad de Medicina UAB (Bellaterra), Barcelona	19:00 h una reina
30/05/2012	Formica pratensis	MadGator	Vega de liebana	una reina de cada, las dos myrmicas diferentes, dia soleado, 12 AM, unos 20º.
30/05/2012	Lasius sp.	MadGator	Vega de liebana	una reina de cada, las dos myrmicas diferentes, dia soleado, 12 AM, unos 20º.
30/05/2012	Myrmica sp.	MadGator	Vega de liebana	una reina de cada, las dos myrmicas diferentes, dia soleado, 12 AM, unos 20º.
30/05/2012	Cataglyphis ibericus	Elias Amorós	La Marina, Elx	Algunas reinas y machos corriendo por el suelo.
30/05/2012	Tetramorium sp.	Elias Amorós	Elx	Alados volando y saliendo del hormiguero a las 21:00
30/05/2012	Pheidole pallidula	Elias Amorós	La Marina, Elx	Alados volando y saliendo del hormiguero a las 21:00
30/05/2012	Tetramorium sp.	Elias Amorós	La Marina, Elx	Alados volando y saliendo del hormiguero a las 21:00
29/05/2012	Formica rufibarbis	Manu3Cantos	Tres Cantos	Sin lluvia desde hace dias, alguna reina a media tarde buscando un lugar donde excavar.
29/05/2012	Cataglyphis ibericus	Payo	Betera/Valencia	Desde las 14:00 con aproximadamente 28 grados y una suave brisa. Correteaban por el asfalto. Avistadas unas 6 o 7. Capturadas 3
29/05/2012	Pheidole pallidula	alihormiga	Alicante	Enjambres en zonas esparcidas, no masivo
28/05/2012	Plagiolepis sp.	Elias Amorós	La Marina, Elx	Alguna reina caminando por el suelo.
28/05/2012	Pheidole pallidula	Lupa	Alicante y Arenales	Muchas reinas en el suelo aun con las alas.
